SeqNo,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,F_9,F_10,F_11,F_12,F_13
5439,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.4,23.2,23.2,23
5440,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.4,23.2,23.2,23
5441,19999,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.4,23.2,23.2,23
5442,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.4,23.2,23.2,23
5443,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.4,23.2,23.2,23
5444,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.4,23.2,23.2,23
5445,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.4,23.2,23.2,23
5446,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.4,23.2,23.2,23
5447,19999,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.4,23.2,23.2,23
5448,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.4,23.2,23.2,23
5449,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.4,23.2,23.2,23
5450,19999,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.4,23.2,23.2,23
5451,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.35,23.2,23.2,23
5452,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.3,23.2,23.2,23
5453,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.3,23.2,23.2,23
5454,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.3,23.2,23.2,23
5455,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.3,23.2,23.3,23
5456,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.3,23.3,23.3,23
5457,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.3,23.3,23.3,23
5458,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.3,23.2,23.3,23
5459,19999,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.3,23.3,23.3,23
5460,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.3,23.3,23.2,23
5461,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.3,23.3,23.3,23
5462,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.3,23.3,23.3,23
5463,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.3,23.3,23.3,23
5464,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.25,23.3,23.3,23
5465,19999,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5466,19999,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5467,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.2,23.3,23.2,23
5468,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5469,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.2,23.3,23.2,23
5470,19999,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5471,19999,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5472,19999,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5473,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5474,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5475,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5476,19999,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5477,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5478,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5479,19999,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5480,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5481,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5482,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5483,20001,25.4,22.6,22.5,23.3,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5484,19999,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5485,20001,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5486,20001,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5487,20001,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5488,19999,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5489,20001,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5490,20001,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5491,20001,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5492,20001,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.2,23.3,23.3,23
5493,20001,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.25,23.3,23.3,23
5494,20001,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.3,23.3,23.3,23
5495,19999,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.35,23.3,23.3,23
5496,19999,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.45,23.3,23.3,23
5497,19999,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.5,23.3,23.3,23
5498,20001,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.5,23.3,23.3,23
5499,20001,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.55,23.3,23.3,23
5500,19999,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.6,23.3,23.3,23
5501,20001,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.6,23.3,23.3,23
5502,20001,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.6,23.3,23.3,23
5503,20001,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.6,23.3,23.3,23
5504,20001,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.6,23.3,23.3,23
5505,19999,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.6,23.3,23.3,23
5506,20001,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.6,23.3,23.3,23
5507,20001,25.4,22.6,22.5,23.4,23,22.8,22.4,22.8,26.6,23.3,23.3,23
5508,19999,25.4,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.6,23.3,23.3,23.1
5509,20001,25.4,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.6,23.3,23.3,23.1
5510,20001,25.45,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.6,23.3,23.3,23.1
5511,20001,25.5,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.6,23.3,23.3,23.1
5512,19999,25.5,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.55,23.3,23.3,23.1
5513,19999,25.5,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.5,23.3,23.3,23.1
5514,20001,25.5,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.5,23.3,23.3,23.1
5515,20001,25.5,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.5,23.3,23.3,23.1
5516,20001,25.5,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.5,23.3,23.3,23.1
5517,19999,25.5,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.5,23.4,23.3,23.1
5518,20001,25.5,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.5,23.4,23.4,23.1
5519,15999,25.5,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.5,23.3,23.4,23.1
5520,15999,25.5,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.5,23.4,23.4,23.1
5521,15999,25.5,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.5,23.4,23.4,23.1
5522,15999,25.5,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.45,23.4,23.4,23.1
5523,15999,25.5,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.4,23.4,23.4,23.1
5524,15999,25.5,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.4,23.4,23.4,23.1
5525,15999,25.5,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.4,23.4,23.4,23.1
5526,15999,25.45,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.4,23.4,23.4,23.1
5527,15999,25.4,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.4,23.4,23.4,23.1
5528,15999,25.4,22.6,22.5,23.4,23.1,22.8,22.4,22.8,26.4,23.4,23.4,23.1
5529,15999,25.35,22.6,22.5,23.4,23.1,22.9,22.4,22.8,26.4,23.4,23.4,23.1
5530,15999,25.3,22.6,22.5,23.4,23.1,22.9,22.4,22.8,26.4,23.4,23.4,23.1
5531,15999,25.25,22.6,22.5,23.4,23.1,22.9,22.4,22.8,26.4,23.4,23.4,23.1
5532,15999,25.2,22.6,22.5,23.4,23.1,22.9,22.4,22.8,26.4,23.4,23.4,23.1
5533,15999,25.2,22.6,22.5,23.4,23.1,22.9,22.4,22.8,26.4,23.4,23.4,23.1
5534,15999,25.2,22.6,22.5,23.4,23.1,22.9,22.4,22.8,26.4,23.4,23.4,23.1
5535,15999,25.15,22.6,22.5,23.4,23.1,22.9,22.4,22.8,26.4,23.4,23.4,23.1
5536,15999,25.1,22.6,22.5,23.4,23.1,22.9,22.4,22.8,26.4,23.4,23.4,23.1
5537,15999,25.1,22.6,22.5,23.4,23.1,22.9,22.4,22.8,26.35,23.4,23.4,23.1
5538,15999,25.1,22.6,22.5,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.1
5539,15999,25.05,22.6,22.5,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.2
5540,15999,25,22.6,22.5,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.2
5541,15999,25,22.6,22.5,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.2
5542,15999,25,22.6,22.5,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.2
5543,15999,25,22.6,22.5,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.2
5544,15999,25,22.6,22.5,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.2
5545,15999,25,22.6,22.5,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.2
5546,15999,25,22.6,22.5,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.2
5547,15999,25,22.6,22.5,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.2
5548,15999,25,22.6,22.6,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.2
5549,15999,25,22.6,22.6,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.2
5550,15999,25,22.6,22.6,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.2
5551,15999,25,22.6,22.6,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.2
5552,15999,25,22.6,22.6,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.2
5553,15999,25,22.6,22.6,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.1
5554,15999,25,22.7,22.6,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.2
5555,15999,24.95,22.7,22.6,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.2
5556,15999,24.9,22.7,22.6,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.1
5557,15999,24.9,22.7,22.6,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.2
5558,15999,24.9,22.7,22.6,23.4,23.1,22.9,22.4,22.8,26.3,23.4,23.4,23.2
5559,15999,24.9,22.7,22.6,23.4,23.1,22.9,22.4,22.8,26.35,23.4,23.4,23.2
5560,15999,24.9,22.7,22.6,23.4,23.1,22.9,22.4,22.8,26.4,23.4,23.4,23.1
5561,15999,24.9,22.7,22.6,23.4,23.1,22.9,22.4,22.8,26.45,23.3,23.4,23.2
5562,15999,24.9,22.7,22.6,23.4,23.1,22.9,22.4,22.8,26.55,23.3,23.4,23.1
5563,15999,24.9,22.7,22.6,23.4,23.1,22.9,22.4,22.8,26.6,23.3,23.4,23.1
5564,15999,24.9,22.7,22.6,23.4,23.1,22.9,22.4,22.8,26.6,23.3,23.4,23.2
5565,15999,24.9,22.7,22.6,23.4,23.1,22.9,22.4,22.8,26.6,23.3,23.4,23.2
5566,15999,24.9,22.7,22.6,23.4,23.1,22.9,22.5,22.8,26.6,23.3,23.4,23.2
5567,15999,24.9,22.7,22.6,23.4,23.1,22.9,22.5,22.8,26.6,23.3,23.4,23.1
5568,15999,24.9,22.7,22.6,23.4,23.1,22.9,22.5,22.8,26.6,23.3,23.4,23.2
5569,15999,24.9,22.7,22.6,23.4,23.1,22.9,22.5,22.8,26.6,23.3,23.4,23.2
5570,15999,24.9,22.7,22.6,23.4,23.1,22.9,22.5,22.8,26.6,23.3,23.4,23.2
5571,15999,24.9,22.7,22.6,23.4,23.1,22.9,22.5,22.8,26.6,23.3,23.4,23.2
5572,15999,24.9,22.7,22.6,23.4,23.1,22.9,22.5,22.8,26.6,23.4,23.4,23.2
5573,15999,24.9,22.7,22.6,23.4,23.1,22.9,22.5,22.8,26.6,23.4,23.4,23.2
5574,15999,24.85,22.7,22.6,23.4,23.1,22.9,22.5,22.8,26.6,23.4,23.4,23.2
5575,15999,24.8,22.7,22.6,23.4,23.1,22.9,22.5,22.8,26.6,23.4,23.4,23.2
5576,15999,24.8,22.7,22.6,23.4,23.1,22.9,22.5,22.8,26.6,23.4,23.4,23.2
5577,15999,24.8,22.7,22.6,23.4,23.1,22.9,22.5,22.8,26.6,23.4,23.4,23.2
5578,15999,24.8,22.7,22.6,23.4,23.1,22.9,22.5,22.8,26.6,23.4,23.4,23.2
5579,15999,24.8,22.7,22.6,23.4,23.1,22.9,22.5,22.8,26.6,23.4,23.5,23.2
5580,15999,24.8,22.7,22.6,23.4,23.1,22.9,22.5,22.8,26.55,23.4,23.5,23.2
5581,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.5,23.4,23.5,23.2
5582,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.5,23.4,23.5,23.2
5583,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.5,23.4,23.5,23.2
5584,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.5,23.4,23.5,23.2
5585,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.5,23.4,23.5,23.2
5586,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.5,23.4,23.5,23.2
5587,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.5,23.4,23.5,23.2
5588,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.5,23.4,23.5,23.2
5589,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.5,23.4,23.5,23.2
5590,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.45,23.4,23.5,23.2
5591,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.4,23.4,23.4,23.2
5592,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.4,23.4,23.5,23.2
5593,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.4,23.4,23.4,23.2
5594,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.4,23.4,23.4,23.2
5595,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.4,23.4,23.4,23.2
5596,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.4,23.4,23.4,23.2
5597,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.4,23.4,23.4,23.2
5598,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.35,23.4,23.4,23.2
5599,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.3,23.4,23.4,23.2
5600,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.3,23.3,23.4,23.2
5601,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.3,23.3,23.4,23.2
5602,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.3,23.3,23.4,23.2
5603,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.3,23.3,23.4,23.2
5604,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.3,23.3,23.4,23.2
5605,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.3,23.3,23.4,23.2
5606,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.3,23.3,23.4,23.2
5607,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.3,23.3,23.4,23.2
5608,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.25,23.3,23.4,23.2
5609,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.2,23.3,23.4,23.2
5610,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.2,23.3,23.4,23.2
5611,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.2,23.3,23.4,23.2
5612,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.2,23.3,23.4,23.2
5613,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.2,23.3,23.4,23.2
5614,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.2,23.3,23.4,23.2
5615,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.2,23.3,23.4,23.2
5616,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.2,23.3,23.4,23.2
5617,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.2,23.3,23.4,23.2
5618,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.2,23.3,23.4,23.2
5619,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.2,23.3,23.4,23.2
5620,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.2,23.3,23.4,23.2
5621,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.2,23.3,23.4,23.2
5622,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.2,23.3,23.3,23.1
5623,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.2,23.3,23.4,23.1
5624,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.25,23.3,23.3,23.1
5625,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.3,23.3,23.3,23.1
5626,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.5,22.8,26.35,23.3,23.3,23.1
5627,15999,24.8,22.7,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.3,23.3,23.1
5628,15999,24.75,22.7,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.3,23.3,23.1
5629,15999,24.7,22.7,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.2,23.3,23.1
5630,15999,24.7,22.7,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.2,23.3,23.1
5631,15999,24.7,22.7,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.2,23.3,23.1
5632,15999,24.7,22.7,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.2,23.3,23.1
5633,15999,24.7,22.7,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.3,23.3,23.1
5634,15999,24.7,22.7,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.3,23.3,23.1
5635,15999,24.7,22.7,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.3,23.3,23.1
5636,15999,24.7,22.7,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.3,23.3,23.1
5637,15999,24.7,22.7,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.3,23.3,23.1
5638,15999,24.7,22.7,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.3,23.3,23.1
5639,15999,24.7,22.7,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.3,23.3,23.1
5640,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.3,23.3,23.2
5641,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.3,23.3,23.2
5642,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.3,23.3,23.1
5643,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.3,23.3,23.2
5644,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.3,23.3,23.2
5645,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.3,23.3,23.2
5646,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.3,23.3,23.2
5647,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.3,23.3,23.2
5648,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.3,23.3,23.2
5649,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.4,23.3,23.3,23.2
5650,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.35,23.3,23.3,23.2
5651,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.3,23.3,23.3,23.2
5652,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.3,23.3,23.3,23.2
5653,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.3,23.3,23.3,23.2
5654,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.3,23.3,23.3,23.2
5655,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.3,23.3,23.3,23.2
5656,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.3,23.3,23.3,23.1
5657,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.3,23.3,23.3,23.2
5658,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.3,23.3,23.3,23.1
5659,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.25,23.3,23.3,23.1
5660,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.2,23.3,23.3,23.1
5661,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.2,23.3,23.3,23.1
5662,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.2,23.3,23.3,23.1
5663,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.2,23.3,23.3,23.1
5664,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.2,23.3,23.3,23.1
5665,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.2,23.3,23.3,23.1
5666,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.2,23.3,23.3,23.1
5667,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.2,23.3,23.3,23.1
5668,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.15,23.3,23.3,23.1
5669,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.1,23.3,23.3,23.1
5670,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.1,23.3,23.3,23.1
5671,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.1,23.3,23.3,23.1
5672,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.1,23.3,23.3,23.1
5673,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.8,26.1,23.3,23.3,23.1
5674,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26.1,23.3,23.3,23.1
5675,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26.1,23.2,23.3,23.1
5676,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26.05,23.3,23.3,23.1
5677,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26,23.2,23.3,23.1
5678,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26,23.2,23.3,23.1
5679,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26,23.2,23.3,23.1
5680,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26,23.2,23.3,23.1
5681,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26,23.2,23.3,23.1
5682,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26,23.2,23.3,23.1
5683,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26,23.2,23.3,23.1
5684,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26,23.2,23.3,23.1
5685,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26,23.2,23.3,23.1
5686,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26,23.2,23.2,23.1
5687,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26,23.2,23.3,23.1
5688,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26,23.2,23.2,23.1
5689,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26.05,23.2,23.2,23.1
5690,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26.1,23.2,23.2,23.1
5691,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26.15,23.2,23.2,23.1
5692,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26.25,23.2,23.2,23.1
5693,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26.3,23.2,23.2,23.1
5694,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26.3,23.2,23.2,23.1
5695,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26.3,23.2,23.2,23.1
5696,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26.3,23.2,23.2,23.1
5697,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26.3,23.2,23.2,23
5698,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26.3,23.2,23.2,23.1
5699,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26.3,23.2,23.2,23.1
5700,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26.3,23.2,23.2,23.1
5701,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26.3,23.2,23.2,23.1
5702,15999,24.7,22.8,22.7,23.4,23.1,22.9,22.6,22.9,26.3,23.2,23.2,23.1
