Seq,MLP_13-128-256-128-1_0.8_mean,MLP_13-128-256-128-1_0.8_median,MLP_13-128-256-128-1_0.9_mean,MLP_13-128-256-256-256-128-1_mean,,Average output
5635,23.715765,24.21776962,24.03380585,25.14791107,,24.27881289
5636,23.715765,24.21776962,24.03380585,25.14791107,,24.27881289
5637,23.715765,24.21776962,24.03380585,25.14791107,,24.27881289
5638,23.715765,24.21776962,24.03380585,25.14791107,,24.27881289
5639,23.715765,24.21776962,24.03380585,25.14791107,,24.27881289
5640,23.92310333,24.78875351,25.95473671,25.13958359,,24.95154428
5641,23.92310333,24.78875351,25.95473671,25.13958359,,24.95154428
5642,23.71154022,24.3275795,26.05185318,25.30534363,,24.84907913
5643,23.92310333,24.78875351,25.95473671,25.13958359,,24.95154428
5644,23.92310333,24.78875351,25.95473671,25.13958359,,24.95154428
5645,23.92310333,24.78875351,25.95473671,25.13958359,,24.95154428
5646,23.92310333,24.78875351,25.95473671,25.13958359,,24.95154428
5647,23.92310333,24.78875351,25.95473671,25.13958359,,24.95154428
5648,23.92310333,24.78875351,25.95473671,25.13958359,,24.95154428
5649,23.92310333,24.78875351,25.95473671,25.13958359,,24.95154428
5650,23.88106537,24.79356956,26.20696068,25.10570335,,24.99682474
5651,23.83983612,24.81324196,26.92021751,25.07182121,,25.1612792
5652,23.83983612,24.81324196,26.92021751,25.07182121,,25.1612792
5653,23.83983612,24.81324196,26.92021751,25.07182121,,25.1612792
5654,23.83983612,24.81324196,26.92021751,25.07182121,,25.1612792
5655,23.83983612,24.81324196,26.92021751,25.07182121,,25.1612792
5656,23.72916985,24.30782127,26.36907768,25.20758438,,24.9034133
5657,23.83983612,24.81324196,26.92021751,25.07182121,,25.1612792
5658,23.72916985,24.30782127,26.36907768,25.20758438,,24.9034133
5659,23.74484825,24.30030632,26.78605652,25.14350319,,24.99367857
5660,23.75281525,24.30215645,27.34896088,25.07932472,,25.12081433
5661,23.75281525,24.30215645,27.34896088,25.07932472,,25.12081433
5662,23.75281525,24.30215645,27.34896088,25.07932472,,25.12081433
5663,23.75281525,24.30215645,27.34896088,25.07932472,,25.12081433
5664,23.75281525,24.30215645,27.34896088,25.07932472,,25.12081433
5665,23.75281525,24.30215645,27.34896088,25.07932472,,25.12081433
5666,23.75281525,24.30215645,27.34896088,25.07932472,,25.12081433
5667,23.75281525,24.30215645,27.34896088,25.07932472,,25.12081433
5668,23.96419144,24.27171707,28.04164696,25.01041222,,25.32199192
5669,24.38796806,24.28197289,28.77584457,24.94102859,,25.59670353
5670,24.38796806,24.28197289,28.77584457,24.94102859,,25.59670353
5671,24.38796806,24.28197289,28.77584457,24.94102859,,25.59670353
5672,24.38796806,24.28197289,28.77584457,24.94102859,,25.59670353
5673,24.38796806,24.28197289,28.77584457,24.94102859,,25.59670353
5674,22.78947258,24.03936958,27.85601425,25.00243378,,24.92182255
5675,22.37773323,23.85894775,26.39647102,25.04013824,,24.41832256
5676,22.78647995,24.09241486,28.41113853,24.96074677,,25.06269503
5677,22.31193542,23.88167572,27.04944229,24.93877602,,24.54545736
5678,22.31193542,23.88167572,27.04944229,24.93877602,,24.54545736
5679,22.31193542,23.88167572,27.04944229,24.93877602,,24.54545736
5680,22.31193542,23.88167572,27.04944229,24.93877602,,24.54545736
5681,22.31193542,23.88167572,27.04944229,24.93877602,,24.54545736
5682,22.31193542,23.88167572,27.04944229,24.93877602,,24.54545736
5683,22.31193542,23.88167572,27.04944229,24.93877602,,24.54545736
5684,22.31193542,23.88167572,27.04944229,24.93877602,,24.54545736
5685,22.31193542,23.88167572,27.04944229,24.93877602,,24.54545736
5686,25.85712624,23.3831234,29.19143677,25.05200958,,25.870924
5687,22.31193542,23.88167572,27.04944229,24.93877602,,24.54545736
5688,25.85712624,23.3831234,29.19143677,25.05200958,,25.870924
5689,24.49453545,23.37139702,28.59615898,25.08616829,,25.38706493
5690,23.25225067,23.36126709,28.13174248,25.124506,,24.96744156
5691,22.55456734,23.39420128,27.66330338,25.16566086,,24.69443321
5692,22.09747505,23.49160004,26.88498497,25.23537064,,24.42735767
5693,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5694,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5695,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5696,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5697,21.96135521,23.14053726,26.65363312,25.31527138,,24.26769924
5698,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5699,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5700,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5701,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5702,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5703,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5704,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5705,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5706,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5707,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5708,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5709,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5710,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5711,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5712,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5713,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5714,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5715,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5716,22.14036369,23.5190506,26.64331245,25.28142548,,24.39603805
5717,22.40146828,23.77996635,25.69668388,25.23057938,,24.27717447
5718,22.13556671,23.43384361,27.22489738,25.20186043,,24.49904203
5719,22.13556671,23.43384361,27.22489738,25.20186043,,24.49904203
5720,22.13556671,23.43384361,27.22489738,25.20186043,,24.49904203
5721,22.38955307,23.79991722,25.89408684,25.16029739,,24.31096363
5722,22.13556671,23.43384361,27.22489738,25.20186043,,24.49904203
5723,22.38955307,23.79991722,25.89408684,25.16029739,,24.31096363
5724,22.13556671,23.43384361,27.22489738,25.20186043,,24.49904203
5725,22.38955307,23.79991722,25.89408684,25.16029739,,24.31096363
5726,22.38955307,23.79991722,25.89408684,25.16029739,,24.31096363
5727,22.38955307,23.79991722,25.89408684,25.16029739,,24.31096363
5728,22.38955307,23.79991722,25.89408684,25.16029739,,24.31096363
5729,22.38411903,23.82135582,26.12309647,25.10153961,,24.35752773
5730,22.37773323,23.85894775,26.39647102,25.04013824,,24.41832256
5731,22.37773323,23.85894775,26.39647102,25.04013824,,24.41832256
5732,22.37773323,23.85894775,26.39647102,25.04013824,,24.41832256
5733,22.37773323,23.85894775,26.39647102,25.04013824,,24.41832256
5734,22.37773323,23.85894775,26.39647102,25.04013824,,24.41832256
5735,22.37773323,23.85894775,26.39647102,25.04013824,,24.41832256
5736,22.37773323,23.85894775,26.39647102,25.04013824,,24.41832256
5737,22.37773323,23.85894775,26.39647102,25.04013824,,24.41832256
5738,22.37773323,23.85894775,26.39647102,25.04013824,,24.41832256
5739,22.37773323,23.85894775,26.39647102,25.04013824,,24.41832256
5740,22.37773323,23.85894775,26.39647102,25.04013824,,24.41832256
5741,22.37773323,23.85894775,26.39647102,25.04013824,,24.41832256
5742,22.34349442,23.89216614,26.68366241,24.98712349,,24.47661161
5743,22.31193542,23.88167572,27.04944229,24.93877602,,24.54545736
5744,22.31193542,23.88167572,27.04944229,24.93877602,,24.54545736
5745,22.31193542,23.88167572,27.04944229,24.93877602,,24.54545736
5746,22.31193542,23.88167572,27.04944229,24.93877602,,24.54545736
5747,22.31193542,23.88167572,27.04944229,24.93877602,,24.54545736
5748,22.31193542,23.88167572,27.04944229,24.93877602,,24.54545736
5749,22.31193542,23.88167572,27.04944229,24.93877602,,24.54545736
5750,22.31193542,23.88167572,27.04944229,24.93877602,,24.54545736
5751,21.99443626,23.49717903,26.58160782,24.92186737,,24.24877262
5752,21.99443626,23.49717903,26.58160782,24.92186737,,24.24877262
5753,22.31193542,23.88167572,27.04944229,24.93877602,,24.54545736
5754,21.99443626,23.49717903,26.58160782,24.92186737,,24.24877262
5755,21.97783852,23.48964119,26.36606979,24.98367691,,24.2043066
5756,22.01022339,23.43755722,25.97851753,25.12835121,,24.13866234
5757,21.90974045,23.10782433,26.73195839,25.24898911,,24.24962807
5758,22.14625931,23.38490677,25.75699043,25.3303833,,24.15463495
5759,22.14625931,23.38490677,25.75699043,25.3303833,,24.15463495
5760,22.14625931,23.38490677,25.75699043,25.3303833,,24.15463495
5761,21.96135521,23.14053726,26.65363312,25.31527138,,24.26769924
5762,22.14625931,23.38490677,25.75699043,25.3303833,,24.15463495
5763,22.14625931,23.38490677,25.75699043,25.3303833,,24.15463495
5764,22.14625931,23.38490677,25.75699043,25.3303833,,24.15463495
5765,22.14625931,23.38490677,25.75699043,25.3303833,,24.15463495
5766,21.96135521,23.14053726,26.65363312,25.31527138,,24.26769924
5767,21.96135521,23.14053726,26.65363312,25.31527138,,24.26769924
5768,21.96135521,23.14053726,26.65363312,25.31527138,,24.26769924
5769,21.96135521,23.14053726,26.65363312,25.31527138,,24.26769924
5770,21.96135521,23.14053726,26.65363312,25.31527138,,24.26769924
5771,21.96135521,23.14053726,26.65363312,25.31527138,,24.26769924
5772,21.96135521,23.14053726,26.65363312,25.31527138,,24.26769924
5773,21.96135521,23.14053726,26.65363312,25.31527138,,24.26769924
5774,22.14625931,23.38490677,25.75699043,25.3303833,,24.15463495
5775,22.14625931,23.38490677,25.75699043,25.3303833,,24.15463495
5776,22.14625931,23.38490677,25.75699043,25.3303833,,24.15463495
5777,22.0898037,23.39945602,25.78842926,25.26776505,,24.13636351
5778,22.03458405,23.41592789,25.84223938,25.1980381,,24.12269736
5779,22.03458405,23.41592789,25.84223938,25.1980381,,24.12269736
5780,22.03458405,23.41592789,25.84223938,25.1980381,,24.12269736
5781,22.03458405,23.41592789,25.84223938,25.1980381,,24.12269736
5782,22.03458405,23.41592789,25.84223938,25.1980381,,24.12269736
5783,22.03458405,23.41592789,25.84223938,25.1980381,,24.12269736
5784,22.03458405,23.41592789,25.84223938,25.1980381,,24.12269736
5785,22.03458405,23.41592789,25.84223938,25.1980381,,24.12269736
5786,21.78244781,23.01111603,27.1239624,25.1529789,,24.26762628
5787,21.98592758,23.46910667,26.15203476,25.05081558,,24.16447115
5788,21.98592758,23.46910667,26.15203476,25.05081558,,24.16447115
5789,21.98592758,23.46910667,26.15203476,25.05081558,,24.16447115
5790,21.98592758,23.46910667,26.15203476,25.05081558,,24.16447115
5791,21.98592758,23.46910667,26.15203476,25.05081558,,24.16447115
5792,21.98592758,23.46910667,26.15203476,25.05081558,,24.16447115
5793,21.98592758,23.46910667,26.15203476,25.05081558,,24.16447115
5794,21.97783852,23.48964119,26.36606979,24.98367691,,24.2043066
5795,21.99443626,23.49717903,26.58160782,24.92186737,,24.24877262
5796,21.99443626,23.49717903,26.58160782,24.92186737,,24.24877262
5797,21.99443626,23.49717903,26.58160782,24.92186737,,24.24877262
5798,21.99443626,23.49717903,26.58160782,24.92186737,,24.24877262
5799,21.99443626,23.49717903,26.58160782,24.92186737,,24.24877262
5800,21.99443626,23.49717903,26.58160782,24.92186737,,24.24877262
5801,21.99443626,23.49717903,26.58160782,24.92186737,,24.24877262
5802,21.99443626,23.49717903,26.58160782,24.92186737,,24.24877262
5803,21.99443626,23.49717903,26.58160782,24.92186737,,24.24877262
5804,21.99443626,23.49717903,26.58160782,24.92186737,,24.24877262
5805,21.99443626,23.49717903,26.58160782,24.92186737,,24.24877262
5806,22.02067566,23.51793098,26.70380211,24.86005211,,24.27561521
5807,22.05325508,23.53739929,26.85170937,24.80081177,,24.31079388
5808,25.7109623,23.05788994,29.80194473,24.89839172,,25.86729717
5809,25.7109623,23.05788994,29.80194473,24.89839172,,25.86729717
5810,25.7109623,23.05788994,29.80194473,24.89839172,,25.86729717
5811,25.7109623,23.05788994,29.80194473,24.89839172,,25.86729717
5812,25.7109623,23.05788994,29.80194473,24.89839172,,25.86729717
5813,25.7109623,23.05788994,29.80194473,24.89839172,,25.86729717
5814,25.7109623,23.05788994,29.80194473,24.89839172,,25.86729717
5815,25.7109623,23.05788994,29.80194473,24.89839172,,25.86729717
5816,25.7109623,23.05788994,29.80194473,24.89839172,,25.86729717
5817,25.7109623,23.05788994,29.80194473,24.89839172,,25.86729717
5818,24.37791443,23.02117348,29.04732513,24.95132828,,25.34943533
5819,24.37791443,23.02117348,29.04732513,24.95132828,,25.34943533
5820,23.03509712,22.98801804,28.33858109,25.00558662,,24.84182072
5821,22.21505165,22.97361183,27.9005127,25.05804062,,24.5368042
5822,21.78244781,23.01111603,27.1239624,25.1529789,,24.26762628
5823,23.52550888,22.60787964,28.76675987,25.37107277,,25.06780529
5824,23.52550888,22.60787964,28.76675987,25.37107277,,25.06780529
5825,21.85146523,23.06203461,26.91081619,25.19865608,,24.25574303
5826,23.52550888,22.60787964,28.76675987,25.37107277,,25.06780529
5827,21.64712143,22.73866844,26.81717491,25.16469955,,24.09191608
5828,21.85146523,23.06203461,26.91081619,25.19865608,,24.25574303
5829,21.85146523,23.06203461,26.91081619,25.19865608,,24.25574303
5830,21.85146523,23.06203461,26.91081619,25.19865608,,24.25574303
5831,21.85146523,23.06203461,26.91081619,25.19865608,,24.25574303
5832,21.85146523,23.06203461,26.91081619,25.19865608,,24.25574303
5833,21.85146523,23.06203461,26.91081619,25.19865608,,24.25574303
5834,21.85146523,23.06203461,26.91081619,25.19865608,,24.25574303
5835,21.85146523,23.06203461,26.91081619,25.19865608,,24.25574303
5836,21.85146523,23.06203461,26.91081619,25.19865608,,24.25574303
5837,21.85146523,23.06203461,26.91081619,25.19865608,,24.25574303
5838,21.85146523,23.06203461,26.91081619,25.19865608,,24.25574303
5839,21.85146523,23.06203461,26.91081619,25.19865608,,24.25574303
5840,21.85146523,23.06203461,26.91081619,25.19865608,,24.25574303
5841,21.85146523,23.06203461,26.91081619,25.19865608,,24.25574303
5842,21.85146523,23.06203461,26.91081619,25.19865608,,24.25574303
5843,21.78244781,23.01111603,27.1239624,25.1529789,,24.26762628
5844,21.76273346,22.97297859,27.46251488,25.10790634,,24.32653332
5845,21.76273346,22.97297859,27.46251488,25.10790634,,24.32653332
5846,21.76273346,22.97297859,27.46251488,25.10790634,,24.32653332
5847,21.76273346,22.97297859,27.46251488,25.10790634,,24.32653332
5848,21.76273346,22.97297859,27.46251488,25.10790634,,24.32653332
5849,21.76273346,22.97297859,27.46251488,25.10790634,,24.32653332
5850,21.76273346,22.97297859,27.46251488,25.10790634,,24.32653332
5851,21.76273346,22.97297859,27.46251488,25.10790634,,24.32653332
5852,21.76273346,22.97297859,27.46251488,25.10790634,,24.32653332
5853,21.76273346,22.97297859,27.46251488,25.10790634,,24.32653332
5854,21.76273346,22.97297859,27.46251488,25.10790634,,24.32653332
5855,21.76273346,22.97297859,27.46251488,25.10790634,,24.32653332
5856,22.21505165,22.97361183,27.9005127,25.05804062,,24.5368042
5857,23.03509712,22.98801804,28.33858109,25.00558662,,24.84182072
5858,23.03509712,22.98801804,28.33858109,25.00558662,,24.84182072
5859,23.03509712,22.98801804,28.33858109,25.00558662,,24.84182072
5860,23.03509712,22.98801804,28.33858109,25.00558662,,24.84182072
5861,23.03509712,22.98801804,28.33858109,25.00558662,,24.84182072
5862,23.03509712,22.98801804,28.33858109,25.00558662,,24.84182072
5863,23.03509712,22.98801804,28.33858109,25.00558662,,24.84182072
5864,23.03509712,22.98801804,28.33858109,25.00558662,,24.84182072
5865,23.03509712,22.98801804,28.33858109,25.00558662,,24.84182072
5866,23.03509712,22.98801804,28.33858109,25.00558662,,24.84182072
5867,23.03509712,22.98801804,28.33858109,25.00558662,,24.84182072
5868,24.37791443,23.02117348,29.04732513,24.95132828,,25.34943533
5869,25.7109623,23.05788994,29.80194473,24.89839172,,25.86729717
5870,25.7109623,23.05788994,29.80194473,24.89839172,,25.86729717
5871,25.7109623,23.05788994,29.80194473,24.89839172,,25.86729717
5872,25.7109623,23.05788994,29.80194473,24.89839172,,25.86729717
5873,25.7109623,23.05788994,29.80194473,24.89839172,,25.86729717
5874,25.7109623,23.05788994,29.80194473,24.89839172,,25.86729717
5875,25.7109623,23.05788994,29.80194473,24.89839172,,25.86729717
5876,25.7109623,23.05788994,29.80194473,24.89839172,,25.86729717
5877,25.7109623,23.05788994,29.80194473,24.89839172,,25.86729717
5878,22.38892365,22.72257042,28.64094925,23.54277611,,24.32380486
5879,22.38892365,22.72257042,28.64094925,23.54277611,,24.32380486
5880,21.00294495,22.58024597,27.2910614,22.55799294,,23.35806131
5881,22.38892365,22.72257042,28.64094925,23.54277611,,24.32380486
5882,21.00294495,22.58024597,27.2910614,22.55799294,,23.35806131
5883,21.36907387,22.36028862,26.66950607,23.26769829,,23.41664171
5884,21.4666729,22.39273643,26.37577248,23.61133575,,23.46162939
5885,21.62412262,22.46850967,26.26401901,24.30896187,,23.66640329
5886,21.28935432,22.28028297,26.63260269,22.21371269,,23.10398817
5887,21.42620659,22.33584976,26.61298561,22.27762985,,23.16316795
5888,21.56305885,22.40379715,26.59339714,22.37545013,,23.23392582
5889,21.56305885,22.40379715,26.59339714,22.37545013,,23.23392582
5890,21.56305885,22.40379715,26.59339714,22.37545013,,23.23392582
5891,21.56305885,22.40379715,26.59339714,22.37545013,,23.23392582
5892,21.56305885,22.40379715,26.59339714,22.37545013,,23.23392582
5893,21.56305885,22.40379715,26.59339714,22.37545013,,23.23392582
5894,21.56305885,22.40379715,26.59339714,22.37545013,,23.23392582
5895,21.56305885,22.40379715,26.59339714,22.37545013,,23.23392582
5896,21.56305885,22.40379715,26.59339714,22.37545013,,23.23392582
5897,21.56305885,22.40379715,26.59339714,22.37545013,,23.23392582
5898,21.56305885,22.40379715,26.59339714,22.37545013,,23.23392582
5899,21.56305885,22.40379715,26.59339714,22.37545013,,23.23392582
5900,21.56305885,22.40379715,26.59339714,22.37545013,,23.23392582
5901,21.64629173,22.33519363,26.83129501,23.76950073,,23.64557028
5902,21.64629173,22.33519363,26.83129501,23.76950073,,23.64557028
5903,21.83592224,22.50996017,26.70515633,25.33801651,,24.09726381
